Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
Validation Data,0.1,25,0.9,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,
Validation Data,0.1,26,0.9,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,
Validation Data,0.1,27,0.9,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,
Validation Data,0.1,28,0.9,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,
Validation Data,0.1,29,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,30,0.9,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.6666666666666666,
Validation Data,0.1,31,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,32,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,33,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,34,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,35,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,36,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,37,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,38,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,39,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,40,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,41,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,42,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,43,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,44,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,45,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,46,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,47,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,48,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
Validation Data,0.1,49,0.95,0.9444444444444444,1.0,1.0,0.6666666666666666,0.9714285714285714,0.8,
