Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
Validation Data,0.1,26,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,27,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,28,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,29,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,30,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,31,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,32,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,33,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,34,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,35,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,36,0.8,0.9230769230769231,0.5714285714285714,0.8,0.8,0.8571428571428571,0.6666666666666666,
Validation Data,0.1,37,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,38,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,39,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,40,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,41,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,42,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,43,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,44,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,45,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,46,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,47,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,48,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
Validation Data,0.1,49,0.85,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.8,0.896551724137931,0.7272727272727272,
