Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
Validation Data,0.1,1,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,2,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,3,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,4,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,5,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,6,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,7,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,8,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,9,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,10,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,11,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,12,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,13,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,14,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,15,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,16,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,17,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,18,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,19,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,20,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,21,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,22,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,23,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,24,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,25,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
Validation Data,0.1,26,0.9,1.0,0.7777777777777778,0.8461538461538461,1.0,0.9166666666666666,0.8750000000000001,
