Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
Validation Data,0.1,37,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
